title,news,links,date,author
Akatswiri pa Ndale Adzudzula Maunduna Atsopano,"M’modzi mwa akatswiri pa nkhani za ndale George Phiri wati nduna zina zomwe zasankhidwa ndi mtsogoleri wa dziko lino Dr. Lazarus Chakwera, zasankhidwa pa zifukwa za ndale. Phiri: Ena asankhidwa pa zifukwa za ndale Phiri yemwenso ndi m’phunzitsi wa za ndale ku University ya Livingstonia wauza Radio Maria Malawi kuti nduna zina zasankhidwa pofuna kudzisangalatsa komanso kudzithokodza kuti zidagwira ntchito pa nthawi ya misonkhano yokopa anthu. Iye wati ndi zosayenera kusankha nduna za banja limodzi kapena za pa chibale chifukwa zikawononga sizingawululane. “Nduna zomwe zasankhidwa pa zifukwa za ndale maka maka ngati njira imodzi yowathokoza zomwe zili ndi chiospezo chobweretsa katangale mdziko muno,” anatero Phiri. Pamenepa Phiri wati ndi chachidziwikire kuti mtsogoleri wa dziko lino akufuna kulemeletsa banja limodzi.",https://www.radiomaria.mw/akatswiri-pa-ndale-adzudzula-maunduna-atsopano/,"July 9, 2020",Izahaki Mwacha
"Muyambitsi Wa Radio Maria Pa Dziko Lonse, Wamwalira","Yemwe anayambitsa wailesi za Radio Maria pa dziko lonse a Emmanuel Ferrario amwalira ali ndi zaka 90 zakubadwa. A Ferrario amwalira masana wa pa 08 July 2020 mdziko la Italy ndipo pa nthawi ya imfa yawo, anali ali president opuma wa World Family of Radio Maria. Muyambitsi wa Radio Maria pa dziko lonse-Ferrario Dongosolo lokhudza maliro ndi Nsembe ya Misa yotsanzikana ndi malemu President Emmanuele Ferrario lilengezedwabe. Radio Maria Malawi idzawakumbukira malemu President Emmanuele Ferrario ngati tate amene amakonda ndi kufunitsitsa kuti Radio Maria Malawi ikule ndi kufikira madera ambiri a kuno Malawi. President Ferrario pamodzi ndi anthu ena anayambitsa Radio Maria ngati ka wayilesi kakang’ono ka Parish ya Erba mdziko la Italy mchaka cha 1982. President Ferrario adali munthu m’modzi yemwe amakonda Amayi Maria koposa ndipo chidwi chake chofuna kutsekula wailesiyi chinayamba pomwe anachita malonjezo kwa Amai Maria pa matenda a mkazi wake kuti ngati adzachiritsidwa ku nthenda ya cancer, iye adzagwira ntchito mosalekeza yofalitsa mthenga wabwino wa Amayi Maria. Mkazi wake atachiritsidwa iye adagulitsa imodzi mwa kampani zake, ndalama zake nayendetsera wayilesi imene imafalitsa za Amai Maria a ku Medjugorje imene inakhazikitsidwa mchaka cha 1983. Pambuyo pa imfa ya mkazi wake mchaka cha 1984, President Ferrario anapitiriza kuthandiza komanso kutumikira ku wayilesiyi yomwe idali ya Parish. Pambuyo pake adagulitsa kampani yake ina yopanga zakudya zochokera ku mkaka ndi kuyika chuma chake chonse mu ntchito zokulitsa ka wayilesi kameneka. Mchaka cha 1986 ndi pamene adakhazikika mu ntchito zoyendetsa wayilesi ndipo mchaka chotsatira iye adasankhidwa kukhala President wa wayilesi imeneyi. Mchaka cha 1987 adakumana ndi bambo Livio Fanzaga, wansembe wina yemwenso adali wokonda wayilesi-yi ndipo limodzi adagwirizana mfundo zikulu zikulu ziwiri zoyendetsera wayilesi yi imene idali itayamba kukula. Mfundo yoyamba inali kukana kuchita malonda amtundu wina uliwonse pa wayilesiyi ndipo mfundo yachiwiri inali kukonza dongosolo la mapologalamu omwe tsinde lake lagona pa mapemphero, Katekisimu komanso Misa. Ichi ndiye chidali chiyambi cha mulakuli wa mphamvu wotchedwa Radio Maria umene unakula kuchoka pa wayilesi ya pa Parish kufika pa wayilesi ya yomveka mdziko lonse la Italy. Kudzera mu uneneri wa Amai Maria wailesiyi yakwanitsa kufikira m’maiko 80 pa dziko lonse lapansi ndipo ikuyembezeka kupita patsogolo maka kufikira maiko a ku Middle East ndi ena ambiri. Mzimu wa President Emmanuel Ferrario uwuse mu mtendere wosatha.",https://www.radiomaria.mw/muyambitsi-wa-radio-maria-pa-dziko-lonse-wamwalira/,"July 9, 2020",Izahaki Mwacha
Bambo Wanjatidwa Atapezeka Ndi 300 Kilogram Ya Chamba,"Apolisi m’boma la Mangochi akusunga mchitokosi bambo wina wa zaka 49 kamba kopezeka ndi chamba opanda chilolezo. Mkuluyo akuti amalima mbewuyi Malinga ndi mneneri wa apolisi m’bomalo Inspector Rodrick Maida, munthu wina wakufuna kwabwino anadziwitsa apolisiwa kuti bamboyu Mariyo Makweche amapezeka ndi chamba ndipo apolisiwa atakachita chipikisheni anamupeza mkuluyu ndi chamba chokwanira makilogram 300. Maida wati akuganiza kuti mkuluyu amalima chambachi kumudzi kwawo ndipo wati padakalipano chambachi achitengera ku Bvumbwe Research Station kuti akachipime. Mariyo akuyembekezeka kukawonekera ku bwalo la milandu kuti akayankhepo pa nkhaniyi ndipo apolisi m’bomali ayamikira ubale wabwino omwe ulipo pakati pa iwo ndi anthu a mderali.",https://www.radiomaria.mw/bambo-wanjatidwa-atapezeka-ndi-300-kilogram-ya-chamba/,"July 8, 2020",Izahaki Mwacha
Anthu Okwiya Apha Bambo Wina Kamba Koba Nyemba Zaziwisi,"Anthu okwiya m’boma la Chikwawa apha bambo wina wa zaka 30 kaamba komuganizira kuti waba nyemba zaziwisi mu dimba la mkulu wina. Malinga ndi wachiwiri kwa mneneri wa apolisi m’bomali Sergeant Dickson Matemba, malemuyu Feston Sulupi usiku wa pa 6 July, anapita m’mundawu omwe uli mphephete mwa mtsinje wa Shire kukathyola nyembazi koma ali momwemo anthu ozungulira derali anamugwira ndi kuyamba kumumenya. “M’bale wawo wa malemuwa anafotokoza  kuti mchimwene wawo anapita kukaba nyemba ku madimba omwe ali mphepete mwa mtsinje wa shire ndipo ali kumeneko anthu anayamba kumumenya komwe anakomoka,” anatero Matemba. Sergeant Matemba ati anthu ena atamutengera ku chipatala, ndi komwe anakatsimikiza kuti wamwalira. Pamenepa Sergeant Matemba achenjeza anthu kuti asiye kutengera lamulo m’manja mwawo ndipo ati aliyense yemwe wachita izi amangidwa.",https://www.radiomaria.mw/anthu-okwiya-apha-bambo-wina-kamba-koba-nyemba-zaziwisi/,"July 8, 2020",Izahaki Mwacha
Anthu Akufuna Zitukuko za ku Luwani Ziyambe Kupindulira Eni Nthaka,"Anthu a mdera la Luwani m’boma la Neno apempha phungu wa mderali kuti awathandize kukonzanso zinthu zomwe amagwiritsa ntchito anthu othawa kwawo, kuti ziyambe kupindulira eni nthaka. Malo a Luwani omwe amasunga anthu othawa kwawo Anthuwa motsogoleredwa ndi Group Village Headman Mgwenyama ndi omwe apereka pempholi pa mkumano omwe phunguyu Mark Katsonga Phiri anachita ndi magulu owona za chitukuko mderalo. Zina mwa zinthu zomwe zili pa malopa ndi monga wailesi komanso nyumba zosiyanasiyana zomwe zinasiya kugwira ntchito kaamba koti anthu omwe amakhala pa malowa omwe amathandizidwa ndi bungwe la UNHCR, anabwelera kwawo. Polankhulapo phunguyu Mark Katsonga Phiri anati, “Choyamba tiyambe ndi kuthokoza a UNHCR kamba kochita chitukuko chosiyanasiyana  tsono iwowa atachoka anthu a m’mudzimu anayamba kusowa chochita ndiye a group village Ngwenyama anandipempha ine kuti ndi wathandize kukonza zina mwazitukukozi. Ndiyesetsa kutsatira njira zoyenera kuti zimenezi zitheke,” anatero a Katsonga Phiri. Group Village Ngwenyama apemphanso bungwe la UNHCR kuti liwapatse umwini wa wailesi ya Neno FM yomwe inasiya kugwira ntchito kaamba ka kuchoka kwa anthu othawa kwawowa. Koma poyankhapo pa nkhaniyi wofalitsa nkhani za bungwe la UNHCR a Lumbani Msiska anati bungweli ndil okonzeka kupereka chiphaso cha wailesiyi kwa anthu a mderali.",https://www.radiomaria.mw/anthu-akufuna-zitukuko-za-ku-luwani-ziyambe-kupindulira-eni-nthaka/,"July 8, 2020",Izahaki Mwacha
Papa Wati Akhristu Aziwona Nkhope Ya Mulungu Mwa Anthu Omwe Akumana Nawo,"Mtsogoleri wa mpingo wa katolika pa dziko lonse Papa Francisco wati akhristu akuyenera kuwona nkhope ya Mulungu mwa anthu omwe akukumana ndi mavuto osiyana-siyana. Malinga ndi malipoti a Vatican Radio, Papa walankhula izi lachitatu pa Misa yokumbukira ulendo wake wokacheza pa chilumba cha Lampedusa mdziko la Italy mchaka cha 2013. Iye wati akhristu akuyenera kuwona nkhope ya Mulungu kudzera mwa anthu monga osauka, odwala ndi othawa m’maiko awo pa zifukwa zosiyana-siyana. M’malaliko ake pa Misa m’tchalichi laling’ono la Casa Santa Marta Papa’yu wati akhristu akuyenera kuona nkhope ya Mulungu mwa anthu othawa m’maiko awo pa zifukwa zosiyana-siyana. Papa Francisco wakumbutsa akhristu mau a Yesu Khristu oti: chilichonse chomwe muchitira m’modzi mwa abale angawa mwachitiranso ine. Iye wati mau a Yesu Khristu ndi chenjezo kwa munthu wina aliyense za momwe akuyenera kukhalira ndi anthu anzake. Papa’yu wati mau a Yesu Khristu ndi mau omwe akuyenera kuguguda mu mtima mwa munthu aliyense maka poyang’anira zonyansa zambiri zomwe anthu akuchitirana masiku ano. Iye wadzudzula khalidwe la bola zanga zikuyenda, khalidwe lá ndilibe nazo ntchito, khalidwe la sizikundikhudza lomwe wati ndi loipa chifukwa limachititsa kuti anthu asazindikire ululu komanso mavuto omwe anthu ena akukumana nao m’moyo wao. Papa Francisco wati akhristu akuyenera kuona nkhope ya Mulungu mwa anthu a njala, a maliseche, odwala, anthu a ku ndende ndikuyetsetsa kuchitapo kanthu. Pa 8 July m’chaka cha 2013 iye anapita pa chilumba cha Lampedusa chomwe chimalandira anthu ochokera m’maiko osiyana-siyana koma ambiri mwa anthuwa amachokera ku Africa ndi cholinga chokasaka moyo wabwino ku maiko a ku ulaya. Ali pa chilumbapo Papa’yu adachita Misa, kucheza ndi achinyamata ochokera ku Africa komanso adaponya nkhata ya maluwa m’nyanja ya Mediterranean kukumbukira anthu 20,000 omwe panthawiyo anali atafera m’nyanja yaikuluyi asanafike pa chilumbachi. Ulendo wa Papa Francisco udasonyeza poyera mmene iye akufunira kuti Mpingo ukhale: Mpingo wofungatira aliyense monga amachitira Yesu Khristu.",https://www.radiomaria.mw/papa-wati-akhristu-aziwona-nkhope-ya-mulungu-mwa-anthu-omwe-akumana-nawo/,"July 8, 2020",Izahaki Mwacha
Bonongwe Watsutsa Kuti Analandira Ndalama Zachinyengo Kuchoka Ku Boma,"M’modzi mwa anthu ochita malonda a za ulimi mdziko muno Mathius Bonongwe watsutsa mphekesera zomwe zakhala zikumveka kuti analandira ndalama zankhani-nkhani kuchokera ku boma. Masiku apitawa, m’masamba a mchezo pa internet pakhala pakuzungulira nkhani yoti Bonongwe kudzera ku kampani yake ya Bonongwe Farm Produce ankalandira ndalamazi kuchokera ku boma pansi pa chipani cha DPP, limodzi ndi kampani ina yomwe mwina wake ndi nduna ya za chuma ya kale a Goodal Gondwe. Koma polankhula ndi Radio Maria Malawi, Bonongwe wati nkhaniyi ndi ya bodza ndipo ati pali anthu ena omwe akungofuna kumuyipitsila mbiri yake. “Kunena ndithu mowopa Chauta ine sindinalandirepo ndalama kuchokera ku boma ndipo aliyense ali ndi ufulu kupita ku Bank kukatenga statement kuti awone ndipo sapeza kuti ine ndinalandirapo ndalama kuchokera ku boma,” anatero Bonongwe. Iye anadandaulanso kuti boma la chipani cha DPP lakhala likumukaniza kuchita nalo malonda kaamba ka komwe iye amachokera ponena kuti boma la chipani cha DPP limachita tsankho likafuna kupeza munthu oti achite naye business.",https://www.radiomaria.mw/bonongwe-watsutsa-kuti-analandira-ndalama-zachinyengo-kuchoka-ku-boma/,"July 7, 2020",Izahaki Mwacha
Dayosizi ya Dedza Yati Akhristu Ake Adzipemphelera Panja,"Mpingo wa katolika mu dayosizi ya Dedza wapempha akhristu ake kuti adzichita miyambo ya nsembe za Misa panja pa tchalitchi ngati njira imodzi yopewera mliri wa Coronavirus. Malingana ndi kalata yomwe yatulutsidwa dzulo pa 6 July ndipo yasainidwa ndi mkulu owona za utumiki mu dayosiziyi bambo Peter White, izi zadza kaamba kofuna malo opemphelera otakasuka pofuna kuchepetsa kufala kwa nthendayi. Akuti anthu azipemphera panja pa tchalitchizi Bambo White ati ngakhale pali mavuto ena omwe ngadze kaamba kopemphera panja, akhristu akuyenera kupilira kusiyana ndi kuti atenge nthendayi. “Milungu ingapo yapitayi tinawona kuti matchalitchi athu akutsatira zomwe a chipatala akunena koma chifukwa cha kuchepa kwa malo a mtchalicthi, anthu sakumakhala motalikirana ndipo apa ndi pomwe tinakhala pansi ndi kuona kuti akhritsu azisonkhana panja pa tchalitchi popeza kuti pali malo aakulu,” anatero bambo White. Iwo ati pamene amapanga chiganizo chimenechi anaganiziranso mavuto omwe akhristu azikumana nawo maonga mphepo komanso kakhalidwe ka malo a panjapo komabe iwo ati akhristuwa akuyenera kupilira kusiyana ndi kuti atenge nthendayi kaamba kothithikana mtchalitchi.",https://www.radiomaria.mw/dayosizi-ya-dedza-yati-akhristu-ake-adzipemphelera-panja/,"July 7, 2020",Izahaki Mwacha
Ayamikira Chakwera Ponena Kuti Adzikayankha Mafunso ku Nyumba Ya Malamulo,M’modzi mwa akatswiri pa nkhani za ndale mdziko muno George Phiri wayamikira ganizo la mtsogoleri wa dziko lino Lazarus Chakwera loti adzipita kunyumba ya malamulo kukayankha mafunso kuchokera kwa aphungu a kunyumba ya malamulo. A Phiri omwe ndi m’phunzitsi wa phunziro la za ndale ku University ya Livingstonia wauza Radio Maria Malawi kuti ganizoli ndi labwino kwambiri ndipo lingathandize mtsogoleriyu kudziwa za mavuto omwe anthu ake akukumanan nawo. Phiri wati President adalembedwa ntchito ndi Amalawi choncho ndi kofunika kuti adzikayankha mafunso kunyumba yamalamulo chifukwa ndi mbali imodzi mwa ntchito yomwe adalembedwera. Mtsogoleri ndi wantchito wathu osati olamulira-Phiri Katswiriyu wati anthu akuyenera kuti achotse maganizo akuti mtsogoleri ndi olamulira ndipo akuyenera kudziwa kuti mtsogoleri ndi munthu amene amalembedwa ntchito ndi anthu ndipo akuyenera kuwatumikira moyenera. Iye wati pali zinthu zambiri zomwe anthu akuyenera kudziwa kuchoka kwa mtsogoleri wawo. Pankhani yakuti President adzikhalanso ndi nthawi yokumana ndi mtsogoleri wotsutsa boma kunyumba ya malamulo phiri wati ndi zinthu zabwino kwambiri ponena kuti kutsutsa boma sikutanthauza kufuna kugwetsa boma koma kuti kukonza zinthu zomwe zikuwonongeka. Katswiriyu wayamikiranso zomwe anayankhula mtsogoleri wa dziko linoyu kuti munthu ayenera kugwira ntchito molimbika kuti adzilipidwa ndalama osati kulipidwa kaamba kowomba m’manja kapena kuyimba nyimbo pa misonkhano ya chipani. Iwo ati ndi koyenera kuti anthu akhale olimbika pa ntchito komanso business zomwe akuchita ponena kuti zimenezi ndi zothandiza pokweza chitukuko cha dziko lino. Anthu ambiri mdziko muno ayamikira zomwe anayankhula Dr. Chakwera pomwe amalandira lupanga la nkhondo losonyeza ukulu wa asilikali a nkhondo mdziko muno pomwenso dziko lino limakondwelera zaka 56 za ufulu odzilamulira.,https://www.radiomaria.mw/ayamikira-chakwera-ponena-kuti-adzikayankha-mafunso-ku-nyumba-ya-malamulo/,"July 7, 2020",Izahaki Mwacha
Papa Achita Misa Yokumbukira Ulendo Wake Wokacheza Pa Chilumba cha Lampedusa,"Mtsogoleri wa mpingo wa katolika pa dziko lonse Papa Francisco lachitatu likudzali achita Misa yokumbukira ulendo wake wokacheza pa chilumba cha Lampedusa. Malinga ndi malipoti a wayilesi ya Vatican, Papa achita misa-yi pa 8 July 2020 pokumbukira kuti patha zaka zisanu ndi ziwiri pomwe anakacheza pa chilumba cha Lampedusa mdziko la Italy Patangopita miyezi yochepa atamusankha kukhala Papa pa 13 March 2013, Papa Francisco anakacheza pa chilumba cha Lampedusa mdziko la Italy pa 8 July 2013. Uwu unali ulendo wake woyamba kunja kwa mzinda wa Rome. Izi zikutanthauza kuti chaka chino padutsa zaka zisanu ndi ziwiri Papa Francisco atakacheza pa chilumbachi. Likulu la Mpingo wa Katolika pa dziko lonse, Vatican, lalengeza kuti pa tsikuli lachitatu pa 8 July 2020 Papa’yu achita Misa yokumbukira ulendo wake wokacheza pa chilumba cha Lampedusa. Papa Francisco achita Misa’yi m’tchalichi laling’ono la Casa Santa Marta ku Vatican. Malinga ndi mliri wa Coronavirus ndi anthu ochepa chabe omwe akhale nao pa Misa’yi yomwe ikuyembekezeka kuyamba 11 koloko m’mawa nthawi ya ku Rome komanso Malawi. Ndipo zadziwika kuti ogwira ntchito mu office yomwe imaona za chitukuko cha thunthu cha munthu ku likulu la Mpingo’wu Dicastery for Promoting Integral Human Development ndi omwe akhale nao pa Misa’yi popeza nkhani ya anthu othawa kwao pa zifukwa zosiyana-siyana ili pansi pa office’yi. A Katolika pa dziko lonse la pansi ali ndi mwayi wotsatira Misa’yi pa wayilesi ya kanema ndi makina a intaneti. Ulendo wa Papa Francisco wokacheza pa chilumba cha Lampedusa udaonetsa poyera chidwi chomwe Papa’yu ali nacho pa nkhani ya anthu othawa kwao pa zifukwa zosiyana-siyana. Chilumba cha Lampedusa chimalandira anthu othawa m’maiko awo pa zifukwa zosiyana-siyana ndipo ambiri ndi ochokera m’maiko a ku Africa. Papa Francisco adaganiza zokacheza pa chilumbachi atawerenga nkhani zomvetsa chisoni za anthu ochokera ku Africa omwe amayenda ulendo wa utali pa madzi pokasakasaka moyo wina ku maiko a ku ulaya ndipo kuti ambiri a anthuwa amafera m’njira. Ali pa chilumba cha Lampedusa Papa’yu adachita Misa ndipo adaponya nkhata ya maluwa m’madzi a nyanja yaikulu ya Mediterranean pokumbukira onse omwe amamira pa madzi pa ulendo wopita ku chilumbachi. Malinga ndi malipoti pa 3 October m’chaka cha 2013 anthu oposa 360 omwe amachokera ku Libya anamira pa nyanja yaikulu ya Mediterranean asanafike pa chilumba cha Lampedusa.",https://www.radiomaria.mw/papa-achita-misa-yokumbukira-ulendo-wake-wokacheza-pa-chilumba-cha-lampedusa/,"July 7, 2020",Izahaki Mwacha
Dziko la Tanzania Layamikira Amalawi Posunga Bata pa Nthawi Yosintha Ulamuliro,"Dziko la Tanzania layamikira dziko lino posunga bata komanso mtendere pa nthawi ya kusintha kwa ulamuliro wa dziko lino. Wachiwiri kwa mtsogoleri wa dziko la Tanzania mayi Samia Suluhu Hassan wauza atolankhani lolemba ku Lilongwe pambuyo pa zokambirana ndi mtsogoleri wa dziko lino Dr. Lazarus Chakwera kuti zomwe mzika za dziko lino zawonetsa mu nthawiyi ndi chitsimikizo chakuti ndi zotheka kulemekeza ufulu wa demokalase. Wayamikira dziko la Malawi-Suluhu Zokambiranazi zinachitika pambuyo pa mwambo opereka lupanga la utsogoleri komanso ukulu wa gulu la asilikali a nkhondo a dziko lino kwa mtsogoleri wa dziko lino Dr. Lazarus Chakwera, pomwenso mayi Hassan ndi nthumwi zina zochokera mayiko a kunja anali nawo. Apa mayi Hassan atsimikizira dziko lino kuti dziko lawo lipitiriza kuthandizana ndi dziko lino pa ntchito monga za malonda pofuna kukweza chuma cha maiko awiriwa. Polankhula atalandira lupanga la nkhondo, Chakwera walonjeza kuti awonetsetsa kuti wathetsa katangale, wacheptsa mphamvu za mtsogoleri wa dziko komanso kulimbikitsa umodzi pakati pa anthu. Chakwera wapempha mzika za dziko lino kuti zikhale zolimbika pa ntchito ponena kuti nthawi yofupa anthu osakhetsera thukuta yatha.",https://www.radiomaria.mw/dziko-la-tanzania-layamikira-amalawi-posunga-bata-pa-nthawi-yosintha-ulamuliro/,"July 6, 2020",Izahaki Mwacha
